Command,Symbol,BuySell,Size,Price,Account,OrderType,TimeInForce,DateExpiration,ExecBroker,StopPrice,MinQty,MaxFloor,Memo,ErrorInfo,AppOrderID,AppCxlRplID
NEW,MRVE3,BUY,8600.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0013,NULL
NEW,PDGR3,BUY,4800.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0014,NULL
NEW,RSID3,BUY,5700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0015,NULL
NEW,TCSA3,SELL,3700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0016,NULL
NEW,CESP6,SELL,1900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0014,NULL
NEW,ELET6,BUY,7500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0015,NULL
NEW,CPLE6,SELL,1900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0016,NULL
NEW,AEDU3,BUY,5000.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_001,Null
NEW,AMIL3,BUY,1000.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_002,Null
NEW,BRML3,BUY,6000.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_003,Null
NEW,BTOW3,SELL,15300.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_004,Null
NEW,CPFE3,BUY,5900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_005,Null
NEW,CRUZ3,SELL,4800.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_006,Null
NEW,ECOR3,BUY,3300.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_007,Null
NEW,ELET3,SELL,10200.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_008,Null
NEW,EMBR3,BUY,10800.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_009,Null
NEW,MPLU3,SELL,2500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_0010,Null
NEW,SBSP3,BUY,1700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_0011,Null
NEW,TCSA3,BUY,10000.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_0012,Null
NEW,UGPA3,SELL,1200.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_0013,Null
NEW,USIM3,SELL,6000.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_0014,Null
NEW,BBDC4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_001_AUCB,Null
NEW,BBAS3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_002_AUCB,Null
NEW,ITUB4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_003_AUCB,Null
NEW,SANB11,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_004_AUCB,Null
NEW,GETI4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_005_AUCB,Null
NEW,CMIG4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_006_AUCB,Null
NEW,CESP6,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_007_AUCB,Null
NEW,CPFE3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_008_AUCB,Null
NEW,ELET6,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_009_AUCB,Null
NEW,ELPL4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0010_AUCB,Null
NEW,ENBR3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0011_AUCB,Null
NEW,LIGT3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0012_AUCB,Null
NEW,CPLE6,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0013_AUCB,Null
NEW,BISA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0014_AUCB,Null
NEW,CYRE3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0015_AUCB,Null
NEW,EVEN3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0016_AUCB,Null
NEW,EZTC3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0017_AUCB,Null
NEW,GFSA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0018_AUCB,Null
NEW,MRVE3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0019_AUCB,Null
NEW,PDGR3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0020_AUCB,Null
NEW,RSID3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0021_AUCB,Null
NEW,TCSA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0022_AUCB,Null
NEW,SUZB5,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_190_0023_AUCB,Null
NEW,KLBN4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_190_0024_AUCB,Null
NEW,FIBR3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_190_0025_AUCB,Null
NEW,ALSC3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0026_AUCB,Null
NEW,BRML3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0027_AUCB,Null
NEW,IGTA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0028_AUCB,Null
NEW,MULT3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0029_AUCB,Null
NEW,BRPR3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0030_AUCB,Null
NEW,CSNA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_0031_AUCB,Null
NEW,GGBR4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_0032_AUCB,Null
NEW,USIM5,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_0033_AUCB,Null
NEW,VIVT4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_0034_AUCB,Null
NEW,OIBR4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_0035_AUCB,Null
NEW,TIMP3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_0036_AUCB,Null
NEW,BRML3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0027_AUCB2,Null
NEW,IGTA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0028_AUCB2,Null
NEW,MULT3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0029_AUCB2,Null
NEW,BBDC4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_001_AUCS,Null
NEW,BBAS3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_002_AUCS,Null
NEW,ITUB4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_003_AUCS,Null
NEW,SANB11,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_004_AUCS,Null
NEW,GETI4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_005_AUCS,Null
NEW,CMIG4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_006_AUCS,Null
NEW,CESP6,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_007_AUCS,Null
NEW,CPFE3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_008_AUCS,Null
NEW,ELET6,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_009_AUCS,Null
NEW,ELPL4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0010_AUCS,Null
NEW,ENBR3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0011_AUCS,Null
NEW,LIGT3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0012_AUCS,Null
NEW,CPLE6,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0013_AUCS,Null
NEW,BISA3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0014_AUCS,Null
NEW,CYRE3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0015_AUCS,Null
NEW,EVEN3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0016_AUCS,Null
NEW,EZTC3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0017_AUCS,Null
NEW,GFSA3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0018_AUCS,Null
NEW,MRVE3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0019_AUCS,Null
NEW,PDGR3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0020_AUCS,Null
NEW,RSID3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0021_AUCS,Null
NEW,TCSA3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0022_AUCS,Null
NEW,SUZB5,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_190_0023_AUCS,Null
NEW,KLBN4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_190_0024_AUCS,Null
NEW,FIBR3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_190_0025_AUCS,Null
NEW,ALSC3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0026_AUCS,Null
NEW,BRML3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0027_AUCS,Null
NEW,IGTA3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0028_AUCS,Null
NEW,MULT3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0029_AUCS,Null
NEW,BRPR3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0030_AUCS,Null
NEW,ALSC3,SELL,7200.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_001,NULL
NEW,CSNA3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_0031_AUCS,Null
NEW,GGBR4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_0032_AUCS,Null
NEW,USIM5,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_0033_AUCS,Null
NEW,VIVT4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_0034_AUCS,Null
NEW,BRML3,SELL,1900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_002,NULL
NEW,OIBR4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_0035_AUCS,Null
NEW,TIMP3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_0036_AUCS,Null
NEW,IGTA3,BUY,1300.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_003,NULL
NEW,MULT3,BUY,1400.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_004,NULL
NEW,BRPR3,BUY,2400.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_005,NULL
NEW,CSNA3,SELL,4200.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_001,NULL
NEW,GGBR4,BUY,4300.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_002,NULL
NEW,USIM5,SELL,4100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_003,NULL
NEW,VIVT4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_001,NULL
NEW,OIBR4,BUY,1300.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_002,NULL
NEW,TIMP3,SELL,1000.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_003,NULL
NEW,GETI4,SELL,12500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_001,NULL
NEW,CMIG4,BUY,5200.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_002,NULL
NEW,CESP6,SELL,2600.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_003,NULL
NEW,CPFE3,BUY,22900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_004,NULL
NEW,ELET6,BUY,2900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_005,NULL
NEW,ELPL4,BUY,3500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_006,NULL
NEW,ENBR3,BUY,4000.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_007,NULL
NEW,LIGT3,SELL,13700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_008,NULL
NEW,CPLE6,SELL,3400.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_009,NULL
NEW,BISA3,BUY,700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_001,NULL
NEW,CYRE3,BUY,1700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_002,NULL
NEW,EVEN3,BUY,6700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_003,NULL
NEW,EZTC3,BUY,200.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_004,NULL
NEW,GFSA3,SELL,9300.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_005,NULL
NEW,MRVE3,SELL,16500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_006,NULL
NEW,PDGR3,BUY,21800.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_007,NULL
NEW,RSID3,SELL,200.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_008,NULL
NEW,TCSA3,BUY,2100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_009,NULL
NEW,BBDC4,BUY,1700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_001,NULL
NEW,ITUB4,BUY,1900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_002,NULL
NEW,SANB11,SELL,7700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_003,NULL
NEW,CMIG4,BUY,1900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0010,NULL
NEW,CESP6,BUY,1700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0011,NULL
NEW,CPFE3,SELL,16700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0012,NULL
NEW,ELET6,BUY,3800.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0013,NULL
NEW,ELPL4,BUY,2500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0014,NULL
NEW,ENBR3,BUY,5500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0015,NULL
NEW,CPLE6,BUY,1500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0016,NULL
NEW,GFSA3,BUY,200.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0010,NULL
NEW,GFSA3,SELL,200.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0011,NULL
NEW,GETI4,SELL,12500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_001,NULL
NEW,CMIG4,BUY,3600.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_002,NULL
NEW,CESP6,SELL,3900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_003,NULL
NEW,CPFE3,BUY,22900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_004,NULL
NEW,ELET6,SELL,700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_005,NULL
NEW,ELPL4,BUY,1400.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_006,NULL
NEW,ENBR3,SELL,700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_007,NULL
NEW,CPLE6,SELL,4700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_008,NULL
NEW,GETI4,SELL,12500.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_001,NULL
NEW,CMIG4,BUY,3600.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_002,NULL
NEW,CESP6,SELL,3900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_003,NULL
NEW,CPFE3,BUY,22900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_004,NULL
NEW,ELET6,SELL,700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_005,NULL
NEW,ELPL4,BUY,1400.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_006,NULL
NEW,ENBR3,SELL,700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_007,NULL
NEW,CPLE6,SELL,4700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_008,NULL
NEW,BRAP4,BUY,4400.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_001,Null
NEW,BRSR6,BUY,9600.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_002,Null
NEW,CCRO3,BUY,8000.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_003,Null
NEW,CSNA3,BUY,13700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_004,Null
NEW,ECOR3,BUY,8300.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_005,Null
NEW,ENBR3,BUY,10300.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_006,Null
NEW,HGTX3,BUY,3700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_007,Null
NEW,ODPV3,BUY,13400.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_008,Null
NEW,RSID3,BUY,33700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_009,Null
NEW,SANB11,BUY,9400.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_0010,Null
NEW,SBSP3,BUY,1700.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_0011,Null
NEW,TCSA3,BUY,19100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_0012,Null
NEW,VIVT4,SELL,2900.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_11_231_0013,Null
NEW,BBDC4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_001_AUCB,Null
NEW,BBAS3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_002_AUCB,Null
NEW,ITUB4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_003_AUCB,Null
NEW,SANB11,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_004_AUCB,Null
NEW,GETI4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_005_AUCB,Null
NEW,CMIG4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_006_AUCB,Null
NEW,CESP6,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_007_AUCB,Null
NEW,CPFE3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_008_AUCB,Null
NEW,ELET6,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_009_AUCB,Null
NEW,ELPL4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0010_AUCB,Null
NEW,ENBR3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0011_AUCB,Null
NEW,LIGT3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0012_AUCB,Null
NEW,CPLE6,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0013_AUCB,Null
NEW,BISA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0014_AUCB,Null
NEW,CYRE3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0015_AUCB,Null
NEW,EVEN3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0016_AUCB,Null
NEW,EZTC3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0017_AUCB,Null
NEW,GFSA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0018_AUCB,Null
NEW,MRVE3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0019_AUCB,Null
NEW,PDGR3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0020_AUCB,Null
NEW,RSID3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0021_AUCB,Null
NEW,TCSA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_189_0022_AUCB,Null
NEW,SUZB5,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_190_0023_AUCB,Null
NEW,KLBN4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_190_0024_AUCB,Null
NEW,FIBR3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_190_0025_AUCB,Null
NEW,ALSC3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0026_AUCB,Null
NEW,BRML3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0027_AUCB,Null
NEW,IGTA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0028_AUCB,Null
NEW,MULT3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0029_AUCB,Null
NEW,BRPR3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_188_0030_AUCB,Null
NEW,CSNA3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_0031_AUCB,Null
NEW,GGBR4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_0032_AUCB,Null
NEW,USIM5,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_191_0033_AUCB,Null
NEW,VIVT4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_0034_AUCB,Null
NEW,OIBR4,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_0035_AUCB,Null
NEW,TIMP3,BUY,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_304_0036_AUCB,Null
NEW,BBDC4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_001_AUCS,Null
NEW,BBAS3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_002_AUCS,Null
NEW,ITUB4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_003_AUCS,Null
NEW,SANB11,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_186_004_AUCS,Null
NEW,GETI4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_005_AUCS,Null
NEW,CMIG4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_006_AUCS,Null
NEW,CESP6,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_007_AUCS,Null
NEW,CPFE3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_008_AUCS,Null
NEW,ELET6,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_009_AUCS,Null
NEW,ELPL4,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0010_AUCS,Null
NEW,ENBR3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0011_AUCS,Null
NEW,LIGT3,SELL,100.0,0.0,8007686,ONCLOSE,null,null,null,null,null,null,null,null,18_13_192_0012_AUCS,Null
