MsgType;Account;ClOrdID;HandlInst;OrderID;OrderQty;OrdType;OrigClOrdID;Price;Side;Symbol;TimeInForce;TransactTime;ExecBroker;StopPx;MinQty;MaxFloor;ExpireDate;Memo;BeginString;BodyLength;MsgSeqNum;SenderCompID;SenderSubID;TargetCompID;TargetSubID;SendingTime;CheckSum
D;012349;00038;1;null;100.0;2;null;12.33;2;VALE5;0;2012-05-10 14:44:51.819-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.819-0300;null
D;012350;00039;1;null;4500.0;2;null;12.4;1;VALE5;0;2012-05-10 14:44:51.820-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.820-0300;null
D;012351;00040;1;null;1100.0;2;null;23.45;2;PETR3;0;2012-05-10 14:44:51.820-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.821-0300;null
D;012345;00041;1;null;1000.0;2;null;25.0;2;PDGR3;0;2012-05-10 14:44:51.821-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.821-0300;null
D;ABCDE;00042;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-05-10 14:44:51.821-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.822-0300;null
D;ABCDE;00043;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-05-10 14:44:51.822-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.822-0300;null
D;012345;00044;1;null;100.0;2;null;21.34;2;RSID3;0;2012-05-10 14:44:51.824-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.824-0300;null
D;012346;00045;1;null;300.0;2;null;32.12;1;RSID3;0;2012-05-10 14:44:51.824-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.824-0300;null
D;012347;00046;1;null;500.0;2;null;32.12;1;BBDC4;0;2012-05-10 14:44:51.825-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.825-0300;null
D;012348;00047;1;null;500.0;2;null;32.15;2;GOLL4;0;2012-05-10 14:44:51.825-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.825-0300;null
D;012349;00048;1;null;100.0;2;null;12.33;2;TAMM4;0;2012-05-10 14:44:51.826-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.826-0300;null
D;012350;00049;1;null;4500.0;2;null;12.4;1;VALE3;0;2012-05-10 14:44:51.826-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.827-0300;null
D;012351;00050;1;null;1100.0;2;null;23.45;2;VALE5;0;2012-05-10 14:44:51.827-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.827-0300;null
D;012345;00051;1;null;1000.0;2;null;25.0;2;ELET3;0;2012-05-10 14:44:51.827-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.828-0300;null
D;ABCDE;00052;1;null;500.0;2;null;34.23;2;TNLP4;0;2012-05-10 14:44:51.828-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.828-0300;null
D;ABCDE;00053;1;null;500.0;2;null;34.23;1;PETR4;0;2012-05-10 14:44:51.829-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.829-0300;null
D;012345;00054;1;null;1000.0;2;null;21.34;2;VALE5;0;2012-05-10 14:44:51.829-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.829-0300;null
D;012346;00055;1;null;500.0;2;null;32.12;1;VALE5;0;2012-05-10 14:44:51.830-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.830-0300;null
D;012347;00056;1;null;500.0;2;null;32.12;1;PETR3;0;2012-05-10 14:44:51.830-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.830-0300;null
D;012348;00057;1;null;100.0;2;null;32.15;1;PDGR3;0;2012-05-10 14:44:51.832-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.832-0300;null
D;012349;00058;1;null;300.0;2;null;12.33;2;PDGR3;0;2012-05-10 14:44:51.833-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.833-0300;null
D;012345;00059;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-05-10 14:44:51.833-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.833-0300;null
D;ABCDE;00060;1;null;500.0;2;null;34.23;1;RSID3;0;2012-05-10 14:44:51.834-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.834-0300;null
D;ABCDE;00061;1;null;100.0;2;null;34.23;2;RSID3;0;2012-05-10 14:44:51.834-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.834-0300;null
D;012345;00062;1;null;4500.0;2;null;21.34;1;BBDC4;0;2012-05-10 14:44:51.835-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.835-0300;null
D;012346;00063;1;null;1100.0;2;null;32.12;1;PETR4;0;2012-05-10 14:44:51.835-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.835-0300;null
D;012347;00064;1;null;1000.0;2;null;32.12;2;VALE5;0;2012-05-10 14:44:51.835-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.836-0300;null
D;012348;00065;1;null;500.0;2;null;32.15;2;VALE5;0;2012-05-10 14:44:51.836-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.836-0300;null
D;012349;00066;1;null;500.0;2;null;12.33;1;PETR3;0;2012-05-10 14:44:51.836-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.837-0300;null
D;012350;00067;1;null;100.0;2;null;12.4;2;PDGR3;0;2012-05-10 14:44:51.837-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.844-0300;null
D;012351;00068;1;null;300.0;2;null;23.45;2;PDGR3;0;2012-05-10 14:44:51.844-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.844-0300;null
D;012345;00069;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-05-10 14:44:51.845-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.845-0300;null
D;ABCDE;00070;1;null;500.0;2;null;34.23;1;RSID3;0;2012-05-10 14:44:51.845-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.845-0300;null
D;ABCDE;00071;1;null;1000.0;2;null;34.23;1;RSID3;0;2012-05-10 14:44:51.846-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.846-0300;null
D;012345;00072;1;null;500.0;2;null;21.34;2;BBDC4;0;2012-05-10 14:44:51.846-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.846-0300;null
D;012345;00073;1;null;500.0;2;null;25.0;2;GOLL4;0;2012-05-10 14:44:51.846-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.847-0300;null
D;ABCDE;00074;1;null;100.0;2;null;34.23;1;TAMM4;0;2012-05-10 14:44:51.847-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.847-0300;null
D;ABCDE;00075;1;null;300.0;2;null;34.23;1;VALE3;0;2012-05-10 14:44:51.847-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.848-0300;null
D;012345;00076;1;null;500.0;2;null;21.34;2;VALE5;0;2012-05-10 14:44:51.848-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.848-0300;null
D;012346;00077;1;null;500.0;2;null;32.12;2;ELET3;0;2012-05-10 14:44:51.848-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.848-0300;null
D;012347;00078;1;null;100.0;2;null;32.12;1;TNLP4;0;2012-05-10 14:44:51.851-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.851-0300;null
D;012348;00079;1;null;4500.0;2;null;32.15;2;PETR4;0;2012-05-10 14:44:51.852-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.852-0300;null
D;012349;00080;1;null;1100.0;2;null;12.33;2;VALE5;0;2012-05-10 14:44:51.853-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.853-0300;null
D;012350;00081;1;null;1000.0;2;null;12.4;2;VALE5;0;2012-05-10 14:44:51.854-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.854-0300;null
D;012345;00082;1;null;500.0;2;null;25.0;1;PETR3;0;2012-05-10 14:44:51.855-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.855-0300;null
D;ABCDE;00083;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-05-10 14:44:51.856-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.856-0300;null
D;ABCDE;00084;1;null;100.0;2;null;34.23;1;PDGR3;0;2012-05-10 14:44:51.858-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.858-0300;null
D;012345;00085;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-05-10 14:44:51.858-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.858-0300;null
D;012346;00086;1;null;500.0;2;null;32.12;1;RSID3;0;2012-05-10 14:44:51.859-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.859-0300;null
D;012347;00087;1;null;500.0;2;null;32.12;2;RSID3;0;2012-05-10 14:44:51.860-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.860-0300;null
D;012348;00088;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-05-10 14:44:51.860-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.861-0300;null
D;012349;00089;1;null;4500.0;2;null;12.33;1;PETR4;0;2012-05-10 14:44:51.861-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.861-0300;null
D;012350;00090;1;null;1100.0;2;null;12.4;2;VALE5;0;2012-05-10 14:44:51.862-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.862-0300;null
D;012351;00091;1;null;1000.0;2;null;23.45;2;VALE5;0;2012-05-10 14:44:51.863-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.863-0300;null
D;012345;00092;1;null;500.0;2;null;25.0;2;PETR3;0;2012-05-10 14:44:51.864-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.865-0300;null
D;ABCDE;00093;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-05-10 14:44:51.866-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.866-0300;null
D;ABCDE;00094;1;null;100.0;2;null;34.23;2;PDGR3;0;2012-05-10 14:44:51.866-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.867-0300;null
D;012345;00095;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-05-10 14:44:51.867-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.867-0300;null
D;012346;00096;1;null;500.0;2;null;32.12;1;RSID3;0;2012-05-10 14:44:51.868-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.868-0300;null
D;012347;00097;1;null;500.0;2;null;32.12;1;RSID3;0;2012-05-10 14:44:51.869-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.869-0300;null
D;012348;00098;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-05-10 14:44:51.869-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.870-0300;null
D;012345;00099;1;null;4500.0;2;null;25.0;2;GOLL4;0;2012-05-10 14:44:51.870-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.870-0300;null
D;ABCDE;00100;1;null;1100.0;2;null;34.23;1;TAMM4;0;2012-05-10 14:44:51.871-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.871-0300;null
D;ABCDE;00101;1;null;1000.0;2;null;34.23;2;VALE3;0;2012-05-10 14:44:51.872-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.872-0300;null
D;012345;00102;1;null;500.0;2;null;21.34;2;VALE5;0;2012-05-10 14:44:51.872-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.872-0300;null
D;012346;00103;1;null;500.0;2;null;32.12;2;ELET3;0;2012-05-10 14:44:51.873-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.873-0300;null
D;012347;00104;1;null;100.0;2;null;32.12;1;TNLP4;0;2012-05-10 14:44:51.874-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.874-0300;null
D;012348;00105;1;null;300.0;2;null;32.15;2;PETR4;0;2012-05-10 14:44:51.874-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.874-0300;null
D;012345;00106;1;null;500.0;2;null;25.0;1;VALE5;0;2012-05-10 14:44:51.876-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.876-0300;null
D;ABCDE;00107;1;null;1000.0;2;null;34.23;1;VALE5;0;2012-05-10 14:44:51.877-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.877-0300;null
D;ABCDE;00108;1;null;500.0;2;null;34.23;2;PETR3;0;2012-05-10 14:44:51.879-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.879-0300;null
D;012345;00109;1;null;500.0;2;null;21.34;2;PDGR3;0;2012-05-10 14:44:51.880-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.880-0300;null
D;012346;00110;1;null;100.0;2;null;32.12;2;PDGR3;0;2012-05-10 14:44:51.881-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.881-0300;null
D;012347;00111;1;null;300.0;2;null;32.12;1;PDGR3;0;2012-05-10 14:44:51.882-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.882-0300;null
D;012348;00112;1;null;500.0;2;null;32.15;2;RSID3;0;2012-05-10 14:44:51.883-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.883-0300;null
D;012349;00113;1;null;1000.0;2;null;12.33;1;RSID3;0;2012-05-10 14:44:51.883-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.884-0300;null
D;012345;00114;1;null;500.0;2;null;25.0;1;BBDC4;0;2012-05-10 14:44:51.884-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.884-0300;null
D;ABCDE;00115;1;null;500.0;2;null;34.23;1;PETR4;0;2012-05-10 14:44:51.885-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.885-0300;null
D;ABCDE;00116;1;null;100.0;2;null;34.23;2;VALE5;0;2012-05-10 14:44:51.886-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.886-0300;null
D;012345;00117;1;null;300.0;2;null;21.34;2;VALE5;0;2012-05-10 14:44:51.887-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.887-0300;null
D;012346;00118;1;null;500.0;2;null;32.12;1;PETR3;0;2012-05-10 14:44:51.887-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.887-0300;null
D;012347;00119;1;null;500.0;2;null;32.12;2;PDGR3;0;2012-05-10 14:44:51.888-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.888-0300;null
D;012348;00120;1;null;100.0;2;null;32.15;2;PDGR3;0;2012-05-10 14:44:51.889-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.889-0300;null
D;012349;00121;1;null;4500.0;2;null;12.33;2;PDGR3;0;2012-05-10 14:44:51.889-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.889-0300;null
D;012350;00122;1;null;1100.0;2;null;12.4;1;RSID3;0;2012-05-10 14:44:51.890-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.890-0300;null
D;012351;00123;1;null;1000.0;2;null;23.45;2;RSID3;0;2012-05-10 14:44:51.890-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.891-0300;null
D;012345;00124;1;null;500.0;2;null;25.0;1;BBDC4;0;2012-05-10 14:44:51.891-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.891-0300;null
D;ABCDE;00125;1;null;500.0;2;null;34.23;1;GOLL4;0;2012-05-10 14:44:51.892-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.892-0300;null
D;ABCDE;00126;1;null;100.0;2;null;34.23;2;TAMM4;0;2012-05-10 14:44:51.892-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.893-0300;null
D;012345;00127;1;null;300.0;2;null;21.34;2;VALE3;0;2012-05-10 14:44:51.893-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.893-0300;null
D;012346;00128;1;null;500.0;2;null;32.12;2;VALE5;0;2012-05-10 14:44:51.894-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.894-0300;null
D;012347;00129;1;null;500.0;2;null;32.12;1;ELET3;0;2012-05-10 14:44:51.894-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:44:51.894-0300;null
F;012347;CXL-00104;1;null;100.0;2;00104;null;1;TNLP4;0;2012-05-10 14:46:21.400-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.401-0300;null
F;ABCDE;CXL-00107;1;null;1000.0;2;00107;null;1;VALE5;0;2012-05-10 14:46:21.403-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.403-0300;null
F;ABCDE;CXL-00108;1;null;500.0;2;00108;null;2;PETR3;0;2012-05-10 14:46:21.404-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.404-0300;null
F;012345;CXL-00109;1;null;500.0;2;00109;null;2;PDGR3;0;2012-05-10 14:46:21.404-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.404-0300;null
F;012345;CXL-00114;1;null;500.0;2;00114;null;1;BBDC4;0;2012-05-10 14:46:21.404-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.404-0300;null
F;ABCDE;CXL-00115;1;null;500.0;2;00115;null;1;PETR4;0;2012-05-10 14:46:21.404-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.405-0300;null
F;ABCDE;CXL-00116;1;null;100.0;2;00116;null;2;VALE5;0;2012-05-10 14:46:21.405-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.405-0300;null
F;012345;CXL-00117;1;null;300.0;2;00117;null;2;VALE5;0;2012-05-10 14:46:21.405-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.405-0300;null
F;012346;CXL-00128;1;null;500.0;2;00128;null;2;VALE5;0;2012-05-10 14:46:21.405-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.405-0300;null
F;012347;CXL-00129;1;null;500.0;2;00129;null;1;ELET3;0;2012-05-10 14:46:21.405-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.406-0300;null
F;012347;CXL-00016;1;null;500.0;2;00016;null;2;PDGR3;0;2012-05-10 14:46:21.406-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.406-0300;null
F;012348;CXL-00017;1;null;500.0;2;00017;null;2;PDGR3;0;2012-05-10 14:46:21.406-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.406-0300;null
F;012349;CXL-00018;1;null;100.0;2;00018;null;1;RSID3;0;2012-05-10 14:46:21.406-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.406-0300;null
F;012346;CXL-00025;1;null;300.0;2;00025;null;1;ELET3;0;2012-05-10 14:46:21.406-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.407-0300;null
F;012351;CXL-00030;1;null;1100.0;2;00030;null;1;PETR3;0;2012-05-10 14:46:21.407-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.407-0300;null
F;012345;CXL-00031;1;null;1000.0;2;00031;null;1;PDGR3;0;2012-05-10 14:46:21.407-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.407-0300;null
F;ABCDE;CXL-00033;1;null;500.0;2;00033;null;2;PDGR3;0;2012-05-10 14:46:21.407-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.434-0300;null
F;012346;CXL-00035;1;null;300.0;2;00035;null;1;RSID3;0;2012-05-10 14:46:21.434-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.434-0300;null
F;012348;CXL-00037;1;null;500.0;2;00037;null;2;PETR4;0;2012-05-10 14:46:21.435-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.435-0300;null
F;012345;CXL-00004;1;null;100.0;2;00004;null;1;PETR3;0;2012-05-10 14:46:21.435-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.435-0300;null
F;012345;CXL-00041;1;null;1000.0;2;00041;null;2;PDGR3;0;2012-05-10 14:46:21.435-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.435-0300;null
F;ABCDE;CXL-00042;1;null;500.0;2;00042;null;2;PDGR3;0;2012-05-10 14:46:21.435-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.435-0300;null
F;012346;CXL-00045;1;null;300.0;2;00045;null;1;RSID3;0;2012-05-10 14:46:21.436-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.436-0300;null
F;012350;CXL-00049;1;null;4500.0;2;00049;null;1;VALE3;0;2012-05-10 14:46:21.436-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.436-0300;null
F;012345;CXL-00051;1;null;1000.0;2;00051;null;2;ELET3;0;2012-05-10 14:46:21.436-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.436-0300;null
F;ABCDE;CXL-00053;1;null;500.0;2;00053;null;1;PETR4;0;2012-05-10 14:46:21.436-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.436-0300;null
F;012345;CXL-00054;1;null;1000.0;2;00054;null;2;VALE5;0;2012-05-10 14:46:21.437-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.437-0300;null
F;012347;CXL-00056;1;null;500.0;2;00056;null;1;PETR3;0;2012-05-10 14:46:21.437-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.437-0300;null
F;012348;CXL-00057;1;null;100.0;2;00057;null;1;PDGR3;0;2012-05-10 14:46:21.437-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.437-0300;null
F;012345;CXL-00059;1;null;500.0;2;00059;null;2;PDGR3;0;2012-05-10 14:46:21.437-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.438-0300;null
F;ABCDE;CXL-00060;1;null;500.0;2;00060;null;1;RSID3;0;2012-05-10 14:46:21.438-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-05-10 14:46:21.438-0300;null
